timestamp,long,lat,comments,migration_,sensor_typ,individual,tag_ident,ind_ident,study_name,utm_east,utm_north,utm_zone,study_tz,study_ts,date,time
2008-03-04 12:00:00,-27.84,60.14,V485077_t1,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),453345.68984025926,6667299.438209367,26N,GMT-02:00,2008-03-04 10:00:00,20210929,
2008-03-05 00:00:00,-27.5,59.98,V485077_t1,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),472094.5044455134,6649289.266915975,26N,GMT-02:00,2008-03-04 22:00:00,20210929,
2008-03-06 00:00:00,-30.06,50.45,V485077_t1,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),708710.7175933138,5592796.242794375,25N,GMT-02:00,2008-03-05 22:00:00,20210929,
2008-03-06 12:00:00,-29.58,55.67,V485077_t1,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),337742.58003088477,6172370.11984572,26N,GMT-02:00,2008-03-06 10:00:00,20210929,
2008-03-07 00:00:00,-28.99,53.2,V485077_t1,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),367075.83935132367,5896367.955045839,26N,GMT-02:00,2008-03-06 22:00:00,20210929,
2008-03-08 00:00:00,-31.55,46.07,V485077_t1,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),612134.7557974065,5102847.011319459,25N,GMT-02:00,2008-03-07 22:00:00,20210929,
2008-03-08 12:00:00,-31.58,48.38,V485077_t1,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),605144.1319154161,5359511.169500532,25N,GMT-02:00,2008-03-08 10:00:00,20210929,
2008-03-12 00:00:00,-30.06,69.21,V485077_t1,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),616422.2656964622,7680571.623919084,25N,GMT-02:00,2008-03-11 22:00:00,20210929,
2008-03-14 00:00:00,-28.44,68.01,V485077_t1,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),439831.6259814976,7544680.347544482,26N,GMT-02:00,2008-03-13 22:00:00,20210929,
2008-07-26 00:00:00,-31.24,63.33,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),588132.4070627851,7023567.4460917,25N,GMT-02:00,2008-07-25 22:00:00,20210929,
2008-08-01 00:00:00,-47.54,61.79,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),366071.16255338874,6853402.932781567,23N,GMT-02:00,2008-07-31 22:00:00,20210929,
2008-08-01 12:00:00,-47.67,62,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),360180.94617357466,6877057.369663798,23N,GMT-02:00,2008-08-01 10:00:00,20210929,
2008-08-02 00:00:00,-50.68,60.86,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),517383.5400601572,6747236.077856521,22N,GMT-02:00,2008-08-01 22:00:00,20210929,
2008-08-02 12:00:00,-51.44,61.37,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),476479.6648853049,6804080.035140852,22N,GMT-02:00,2008-08-02 10:00:00,20210929,
2008-08-03 00:00:00,-52.33,61.14,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),428386.0824573036,6779109.347395593,22N,GMT-02:00,2008-08-02 22:00:00,20210929,
2008-08-04 00:00:00,-53.35,62.88,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),380497.73466523236,6974400.975071969,22N,GMT-02:00,2008-08-03 22:00:00,20210929,
2008-08-04 12:00:00,-54.49,63.49,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),624978.1914446426,7042635.705108742,21N,GMT-02:00,2008-08-04 10:00:00,20210929,
2008-08-05 00:00:00,-55.37,63.32,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),581652.0427369784,7022281.379957646,21N,GMT-02:00,2008-08-04 22:00:00,20210929,
2008-08-05 12:00:00,-54.39,63.1,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),631723.8350158191,6999407.238455365,21N,GMT-02:00,2008-08-05 10:00:00,20210929,
2008-08-06 00:00:00,-55.78,62.7,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),562426.6716671038,6952755.439337993,21N,GMT-02:00,2008-08-05 22:00:00,20210929,
2008-08-06 12:00:00,-57.67,63.65,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),466820.0134307565,7058187.494457345,21N,GMT-02:00,2008-08-06 10:00:00,20210929,
2008-08-07 00:00:00,-58.81,63.38,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),409521.6316950132,7029206.631462258,21N,GMT-02:00,2008-08-06 22:00:00,20210929,
2008-08-07 12:00:00,-58.07,63.25,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),446267.62833801616,7013892.028462383,21N,GMT-02:00,2008-08-07 10:00:00,20210929,
2008-08-08 00:00:00,-58.21,63.38,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),439511.13126386685,7028499.887236243,21N,GMT-02:00,2008-08-07 22:00:00,20210929,
2008-08-09 00:00:00,-57.5,61.51,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),473391.919209518,6819697.661617283,21N,GMT-02:00,2008-08-08 22:00:00,20210929,
2008-08-10 00:00:00,-55.41,62.97,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),580614.1270136521,6983243.1703972155,21N,GMT-02:00,2008-08-09 22:00:00,20210929,
2008-08-10 12:00:00,-55.43,63.17,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),579055.8523876828,7005496.963722483,21N,GMT-02:00,2008-08-10 10:00:00,20210929,
2008-08-11 00:00:00,-57.57,62.33,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),470468.6408289723,6911073.456881124,21N,GMT-02:00,2008-08-10 22:00:00,20210929,
2008-08-12 00:00:00,-50.99,57.77,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),500594.87734889094,6403104.057094728,22N,GMT-02:00,2008-08-11 22:00:00,20210929,
2008-08-13 00:00:00,-56.66,62.66,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),517421.79469360964,6947754.248132724,21N,GMT-02:00,2008-08-12 22:00:00,20210929,
2008-08-13 12:00:00,-54.43,61.61,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),636302.0849048353,6833424.9189728545,21N,GMT-02:00,2008-08-13 10:00:00,20210929,
2008-08-14 00:00:00,-53.83,62.2,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),352778.6873738686,6899677.804805191,22N,GMT-02:00,2008-08-13 22:00:00,20210929,
2008-08-15 00:00:00,-57.88,61.16,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),452645.0476857399,6780927.653287011,21N,GMT-02:00,2008-08-14 22:00:00,20210929,
2008-08-15 12:00:00,-56.91,60.74,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),504907.45981848746,6733831.295948015,21N,GMT-02:00,2008-08-15 10:00:00,20210929,
2008-08-16 00:00:00,-55.68,61.8,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),569587.4002606326,6852606.76331492,21N,GMT-02:00,2008-08-15 22:00:00,20210929,
2008-08-17 00:00:00,-55.61,60.71,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),575859.8392553423,6731289.134938558,21N,GMT-02:00,2008-08-16 22:00:00,20210929,
2008-08-18 00:00:00,-56.79,61.99,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),511002.8212297526,6873083.940583977,21N,GMT-02:00,2008-08-17 22:00:00,20210929,
2008-08-19 00:00:00,-55.47,63.36,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),576537.0841729897,7026613.885342003,21N,GMT-02:00,2008-08-18 22:00:00,20210929,
2008-08-19 12:00:00,-54.75,63.16,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),613326.7945065983,7005401.960723192,21N,GMT-02:00,2008-08-19 10:00:00,20210929,
2008-08-20 00:00:00,-56.53,62.29,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),524382.8604676595,6906575.657311143,21N,GMT-02:00,2008-08-19 22:00:00,20210929,
2008-08-21 00:00:00,-58.09,62.84,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),444488.712617217,6968232.510131489,21N,GMT-02:00,2008-08-20 22:00:00,20210929,
2008-08-22 00:00:00,-56.15,63.22,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),542729.4149014784,7010384.31883385,21N,GMT-02:00,2008-08-21 22:00:00,20210929,
2008-08-23 00:00:00,-57.34,62.84,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),482684.00286176475,6967808.399472551,21N,GMT-02:00,2008-08-22 22:00:00,20210929,
2008-08-24 00:00:00,-57.04,63.68,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),498021.1695580794,7061357.095260565,21N,GMT-02:00,2008-08-23 22:00:00,20210929,
2008-08-25 00:00:00,-56.1,63.21,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),545258.4147026386,7009304.464774274,21N,GMT-02:00,2008-08-24 22:00:00,20210929,
2008-08-26 00:00:00,-56.55,61.95,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),523608.26060795126,6868691.9385555545,21N,GMT-02:00,2008-08-25 22:00:00,20210929,
2008-08-27 00:00:00,-57.5,59.15,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),471399.05543893395,6556861.936718459,21N,GMT-02:00,2008-08-26 22:00:00,20210929,
2008-08-28 00:00:00,-57.32,62.09,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),483288.780006384,6884247.54192784,21N,GMT-02:00,2008-08-27 22:00:00,20210929,
2008-08-29 00:00:00,-57.64,60.36,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),464691.2076686801,6691676.06901015,21N,GMT-02:00,2008-08-28 22:00:00,20210929,
2008-08-30 00:00:00,-57.97,58.55,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),443547.0931018684,6490353.699602699,21N,GMT-02:00,2008-08-29 22:00:00,20210929,
2008-08-31 00:00:00,-60.3,57.41,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),662186.1158588557,6366247.37661743,20N,GMT-02:00,2008-08-30 22:00:00,20210929,
2008-08-31 12:00:00,-59.84,57.13,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),328106.9580440952,6335436.342924661,21N,GMT-02:00,2008-08-31 10:00:00,20210929,
2008-09-01 00:00:00,-56.88,61.36,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),506416.71600820316,6802892.756710579,21N,GMT-02:00,2008-08-31 22:00:00,20210929,
2008-09-02 00:00:00,-54.96,63.72,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),600765.148282862,7067422.282746542,21N,GMT-02:00,2008-09-01 22:00:00,20210929,
2008-09-03 00:00:00,-59.66,63.69,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),368482.82562171423,7065208.080771582,21N,GMT-02:00,2008-09-02 22:00:00,20210929,
2008-09-04 00:00:00,-57.37,57.36,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),477740.8320924527,6357521.120003139,21N,GMT-02:00,2008-09-03 22:00:00,20210929,
2008-09-04 12:00:00,-57.29,57.66,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),482696.18786256254,6390894.925057478,21N,GMT-02:00,2008-09-04 10:00:00,20210929,
2008-09-05 00:00:00,-55.95,60.26,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),558104.7585594254,6680829.6769285435,21N,GMT-02:00,2008-09-04 22:00:00,20210929,
2008-09-06 00:00:00,-56.79,59.03,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),512054.47576796473,6543411.48403743,21N,GMT-02:00,2008-09-05 22:00:00,20210929,
2008-09-06 12:00:00,-57.58,60.71,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),468344.91800751816,6730626.273994069,21N,GMT-02:00,2008-09-06 10:00:00,20210929,
2008-09-07 00:00:00,-56.87,62.29,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),506744.2350708811,6906493.892870145,21N,GMT-02:00,2008-09-06 22:00:00,20210929,
2008-09-08 00:00:00,-58.33,59.81,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),425394.0312567269,6631000.140734258,21N,GMT-02:00,2008-09-07 22:00:00,20210929,
2008-09-09 00:00:00,-57.42,62.88,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),478638.7607064987,6972288.966127682,21N,GMT-02:00,2008-09-08 22:00:00,20210929,
2008-09-10 00:00:00,-55.51,61.33,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),579745.6657290002,6800455.008089071,21N,GMT-02:00,2008-09-09 22:00:00,20210929,
2008-09-11 00:00:00,-56.35,62.57,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),533407.0778446156,6937849.5408893805,21N,GMT-02:00,2008-09-10 22:00:00,20210929,
2008-09-12 00:00:00,-57.68,61.72,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),464057.47805487807,6843176.341286565,21N,GMT-02:00,2008-09-11 22:00:00,20210929,
2008-09-12 12:00:00,-56.73,60.47,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),514845.82106683665,6703786.326239755,21N,GMT-02:00,2008-09-12 10:00:00,20210929,
2008-09-13 00:00:00,-55.65,63.3,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),567674.5471095333,7019727.356420378,21N,GMT-02:00,2008-09-12 22:00:00,20210929,
2008-09-14 00:00:00,-58.99,55.66,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),374809.8030281642,6170034.9844749905,21N,GMT-02:00,2008-09-13 22:00:00,20210929,
2008-09-15 00:00:00,-56.33,63.46,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),533401.649018171,7037017.46055721,21N,GMT-02:00,2008-09-14 22:00:00,20210929,
2008-09-16 00:00:00,-56.41,54.36,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),538339.5639691262,6023737.068536709,21N,GMT-02:00,2008-09-15 22:00:00,20210929,
2008-09-17 00:00:00,-56,64.21,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),548543.2178645878,7120796.819378768,21N,GMT-02:00,2008-09-16 22:00:00,20210929,
2008-09-18 00:00:00,-54.34,64.36,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),628400.9979009535,7139818.680729273,21N,GMT-02:00,2008-09-17 22:00:00,20210929,
2008-09-21 00:00:00,-53.48,57.74,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),352367.9701388163,6402466.671406717,22N,GMT-02:00,2008-09-20 22:00:00,20210929,
2008-09-24 00:00:00,-57.87,62.68,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),455451.59852631396,6950237.068566633,21N,GMT-02:00,2008-09-23 22:00:00,20210929,
2008-10-05 12:00:00,-55.81,61.95,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),562428.5892238196,6869182.29962984,21N,GMT-02:00,2008-10-05 10:00:00,20210929,
2008-10-06 00:00:00,-54.47,50.71,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),678622.0047645622,5620629.7182621565,21N,GMT-02:00,2008-10-05 22:00:00,20210929,
2008-10-06 12:00:00,-52.76,60.27,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),402640.07337766513,6682779.758526729,22N,GMT-02:00,2008-10-06 10:00:00,20210929,
2008-10-07 00:00:00,-53.54,62.15,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),367640.65974866645,6893485.110921518,22N,GMT-02:00,2008-10-06 22:00:00,20210929,
2008-10-08 00:00:00,-53.99,60.75,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),337052.60383759986,6738652.602800513,22N,GMT-02:00,2008-10-07 22:00:00,20210929,
2008-10-09 00:00:00,-57.18,62.29,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),490661.8325317667,6906500.105355514,21N,GMT-02:00,2008-10-08 22:00:00,20210929,
2008-10-10 00:00:00,-58.75,63.79,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),413770.06094807095,7074795.226899827,21N,GMT-02:00,2008-10-09 22:00:00,20210929,
2008-10-11 00:00:00,-51.69,62.08,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),463954.96076448803,6883284.060869806,22N,GMT-02:00,2008-10-10 22:00:00,20210929,
2008-10-11 12:00:00,-51.22,62.46,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),488651.12067013036,6925445.64062296,22N,GMT-02:00,2008-10-11 10:00:00,20210929,
2008-10-12 00:00:00,-49.5,56.06,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),593402.7210561284,6213771.880653319,22N,GMT-02:00,2008-10-11 22:00:00,20210929,
2008-10-13 00:00:00,-44.94,61.96,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),503146.7562002747,6869725.575269137,23N,GMT-02:00,2008-10-12 22:00:00,20210929,
2008-10-14 00:00:00,-45.25,64.61,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),488039.2555633793,7165014.57868066,23N,GMT-02:00,2008-10-13 22:00:00,20210929,
2008-10-15 00:00:00,-51.43,66.74,V485077_t2,migration,solar-geolocator,Fratercula arctica,gl2345,V485077,Atlantic puffin in Iceland (Petersen),481051.0425646571,7402461.836537244,22N,GMT-02:00,2008-10-14 22:00:00,20210929,
